"established","establish","Zjistil","zjistit","pf"," He established that the cupboards were empty, except for one at the top of the bookshelves which was too high for him to reach."," Zjistil                     "
"need","need","Potřebuji","potřebovat","impf"," I need you but can ’ t speak."," Potřebuji       "
"wrote","write","Napsal","napsat","pf"," He wrote it, Désirée, he wrote that review, out of pure impersonal spite, one sunny day five years ago he dipped his pen in gall and plunged it into the heart of my lovely article."," Napsal                                "
"wrote","write","Napsal","napsat","pf"," He wrote it, Désirée, he wrote that review, out of pure impersonal spite, one sunny day five years ago he dipped his pen in gall and plunged it into the heart of my lovely article."," Napsal                                "
"paced","pace","Chodil","chodit","impf"," He paced his office like a prisoner in his cell, wondering what he had done to provoke this treatment :"," Chodil                 "
"raining","rain","Pršelo","pršet","impf"," It was raining, as it had been the previous day."," Pršelo    "
"go","go","Jet","jet","impf"," He couldn ’ t afford to go at his own expense : though his salary was considerable, so was the cost of running the house and supporting Désirée in the style to which she was accustomed, not to mention alimony payments to Martha."," Jet                                   "
"propped","prop","Opřel","opřít","pf"," He propped his elbows on the arms of his chair and, by interlacing his fingers, formed a shelf on which to rest his chin."," Opřel               "
"rest","rest","Opřel","opřít","pf"," He propped his elbows on the arms of his chair and, by interlacing his fingers, formed a shelf on which to rest his chin."," Opřel               "
"read","read","Přečetla","přečíst","pf"," I ’ ve read through your letter very carefully and I ’ m afraid I can ’ t avoid the conclusion that you desire my presence mainly for the purpose of lawful sexual intercourse."," Přečetla                      "
"made","make","Udělala","udělat","pf"," I ’ ve made a cup of tea. ’"," Udělala    "
"sat","sit","Sedl","sednout","pf"," He sat down in the middle of the front row of chairs and waited."," Sedl       "
"need","need","Nemusím","muset","impf"," I need hardly say that, after your part in resolving the crisis over the sit-in, you would be highly acceptable to the University community at large, staff and students alike."," Nemusím                           "
"buy","buy","Koupil","koupit","pf"," Did you buy the whole package – round trip, surgeon ’ s fee, five days ’ nursing with private room and excursion to Stratford-upon-Avon? ’"," Koupil                        "
"opened","open","Otevřel","otevřít","pf"," He opened the other drawers in the desk, hoping to find further clues to this eccentric character, but they were empty except for one containing a piece of chalk, an exhausted ball-point, two bent pipe-cleaners and a small, empty can that had once contained an ounce of pipe tobacco, Three Nuns Empire Blend."," Otevřel                                            "
"made","make","Udělal","udělat","pf"," He had made a terrible mistake, but he wasn ’ t going to admit it."," Udělal        "
"heard","hear","Slyšel","slyšet","impf"," Have you ever heard of Women ’ s Liberation, Morris?"," Slyšel        "
"accepted","accept","Přijímala","přijímat","impf"," She accepted his embrace with the same calm, slightly preoccupied amiability with which she prepared his breakfasts and ironed his shirts."," Přijímala                   "
"began","begin","Začínal","začínat","impf"," He began to work his fingers into Hilary ’ s shoulder muscle."," Začínal     "
"led","lead","Vedl","vést","impf"," He led her down the hall, throwing open doors like a hotel porter."," Vedl              "
"forgotten","forget","Zapomnělas","zapomenout","pf"," Have you forgotten what happened the other night? ’"," Zapomnělas         "
"send","send","Neodešlu","odeslat","pf"," I won ’ t send it off just yet, but when the time comes, that should do very nicely."," Neodešlu              "
"heard","hear","Slyšelas","slyšet","impf"," Have you heard about the trouble at Plotinus?"," Slyšelas      "
"felt","feel","Cítil","cítit","impf"," He felt in his bones that he wasn ’ t going to enjoy England : he would be lonely and bored, all the more so because he had taken a small provisional vow not to be unfaithful to Désirée, just to annoy her;"," Cítil                                    "
"heard","hear","Slyšel","slyšet","impf"," He heard Désirée hang up, and put his own receiver down."," Slyšel         "
"ushered","usher","Uvedl","uvést","pf"," He ushered Philip into the spacious living-room, where forty or more people were already assembled, and helped him to a gin and tonic of giant proportions."," Uvedl                       "
"read","read","Četli","číst","impf"," They ’ ve read the most outlandish things and not read the most obvious ones."," Četli         "
"read","read","Četli","číst","impf"," They ’ ve read the most outlandish things and not read the most obvious ones."," Četli         "
"pulled","pull","Přitáhl","přitáhnout","pf"," He pulled her back between his knees and began to soap her big melon-shaped breasts."," Přitáhl               "
"listened","listen","Naslouchala","naslouchat","impf"," Her eyelids listened, her nipples listened, her little toes listened."," Naslouchala           "
"listened","listen","Naslouchala","naslouchat","impf"," Her eyelids listened, her nipples listened, her little toes listened."," Naslouchala           "
"listened","listen","Naslouchala","naslouchat","impf"," Her eyelids listened, her nipples listened, her little toes listened."," Naslouchala           "
"smokes","smoke","Kouří","kouřit","impf"," He smokes one of those patent air-cooled pipes which leaks tobacco juice all over his fingers."," Kouří               "
"hesitated","hesitate","Zaváhal","zaváhat","pf"," Philip hesitated."," Zaváhal "
"see","see","Rozuměj","rozumět","impf"," It was, you see, purely an act of charity, and meant to be a very temporary arrangement."," Rozuměj             "
"suppose","suppose","Myslím","myslet","impf"," I don ’ t suppose he ’ s read Hamlet either, but nobody was asking."," Myslím              "
"coming","come","Přijdeš","přijít","pf"," You ’ re coming to the meeting? ’"," Přijdeš    "
"sitting","sit","Seděl","sedět","impf"," I was sitting at my desk reading Lycidas when Wily Smith burst into my room and shut the door behind him, leaning against it with closed eyes, just like a film."," Seděl                                 "
"hope","hope","Doufám","doufat","impf"," I hope you aren ’ t thinking of divorce, or anything silly like that?"," Doufám           "
"wore","wear","Měl","mít","impf"," He wore a tweed jacket, curiously stained, and advanced into the room with both hands extended."," Měl                 "
"heard","hear","Slyšel","slyšet","impf"," He heard a tinkle as Hilary replaced the telephone receiver, and pulled the plug out by its chain with his big toe."," Slyšel                  "
"confess","confess","Přiznávám","přiznávat","impf"," I confess I ’ d put back a fair amount of gin the night before, and perhaps the roses were a morning-after act of atonement."," Přiznávám                  "
"said","say","Prohlásil","prohlásit","pf"," It was a stupid game, he said, and refused to play the next round."," Prohlásil              "
"see","see","Viděla","vidět","impf"," But I could see he was following the play attentively, knitting his brows and twisting his napkin in his fingers as the point of the game began to dawn on him."," Viděla                        "
"followed","follow","Sledoval","sledovat","impf"," Though he has followed the recent history of the United States in the newspapers, though he is well aware, cognitively, that it has become more than ever a violent and melodramatic land, riven by deep divisions of race and ideology, traumatized by political assassinations, the campuses in revolt, the cities seizing up, the countryside poisoned and devastated – emotionally it is still for him a kind of Paradise, the place where he was once happy and free and may be so once again."," Sledoval                                                                              "
"hope","hope","Doufám","doufat","impf"," I hope, by the way, that Charles Boon is making a contribution to your rent."," Doufám         "
"thought","think","Myslel","myslet","impf"," There was soccer, which he thought he might get interested in, given time – he sniffed, there, the mixture of spite and skill, gall and grace, which characterized an authentic spectator sport – but the amount of screen time devoted to it was meagre."," Myslel                                  "
"assume","assume","Předpokládat","předpokládat","impf"," It would be natural, but incorrect, to assume that Morris Zapp has suffered no such qualms on his flight."," Předpokládat                 "
"explains","explain","Vysvětluje","vysvětlovat","impf"," It is, he explains to himself, because he is bored with the journey, glad of company for the last, long hours of this interminable flight;"," Vysvětluje                      "
"forgotten","forget","Nezapomínej","zapomínat","impf"," Little Melanie, in case you ’ ve forgotten, hasn ’ t forgiven you for that;"," Nezapomínej         "
"crumpled","crumple","Zmačkal","zmačkat","pf"," He crumpled the note and tossed it into the wastepaper basket."," Zmačkal       "
"extracted","extract","Vytáhl","vytáhnout","pf"," He extracted the crisp, uniform strips of bacon from the Grillerette and made himself a bacon sandwich and another cup of tea."," Vytáhl                 "
"Imagine","imagine","Představme","představit","pf"," Imagine further that, as they pass each other above the polar ice-cap, the pilots of their respective Boeings, in defiance of regulations and technical feasibility, begin to execute a series of playful aerobatics – criss-crossing, diving, soaring and looping, like a pair of mating bluebirds, so as thoroughly to entangle the aforesaid umbilical cords, before proceeding soberly on their way in the approved manner."," Představme                                                                      "
"swear","swear","Přísahám","přísahat","impf"," I swear the system here will be the death of me."," Přísahám         "
"say","say","Řekl","říci","pf"," Did I say system?"," Řekl   "
"opened","open","Otevřel","otevřít","pf"," Morris opened his eyes."," Otevřel  "
"want","want","Chci","chtít","impf"," I want him to have dual nationality, so he can avoid the draft when he grows up. ’"," Chci                  "
"Let","let","Dovol","dovolit","pf"," Let me try and explain."," Dovol        "
"like","like","Nechtěl","chtít","impf"," He didn ’ t like to point out that Petronella ’ s and a dozen places like it were advertised every evening in the local paper, it would have seemed like a put-down, but it was a fact that Hilary and her peer group simply didn ’ t see most of what was happening in the city around them."," Nechtěl                                           "
"sitting","sit","Sedí","sedět","impf"," They are sitting in a booth, men on one side of the table, women on the other."," Sedí             "
"want","want","Chci","chtít","impf"," I want to groove with girl who likes same."," Chci          "
"likes","like","Chci","chtít","impf"," I want to groove with girl who likes same."," Chci          "
"write","write","Napiš","napsat","pf"," If not sure, write anyway."," Napiš     "
"looked","look","Kouknu","kouknout","pf"," I looked over Melanie ’ s shoulder and there was Charles Boon, propped up against the wall dressed in a towelling bathrobe and smoking a cigarette."," Kouknu                      "
"put","put","Postavila","postavit","pf"," Mary put a plate of scrambled eggs and bacon in front of Morris and he tucked in appreciatively."," Postavila                 "
"placed","place","Položil","položit","pf"," He placed a stack of files(the same that Alice Slade had brought in earlier ) on to Morris ’ s desk."," Položil                "
"walked","walk","Šel","jít","impf"," He walked along Piccadilly to the Circus, and then, via Shaftesbury Avenue, he found himself in Soho."," Šel                   "
"understood","understand","pochopil","pochopit","pf"," understood why Mark Twain nearly wrote a sequel to Huckleberry Firm in which Tom Sawyer was to sell Huck into slavery, and why Stephen Crane wrote his great war-novel first and experienced war afterwards, and what Gertrude Stein meant when she said that ‘ anything one is remembering is a repetition, but existing as a human being, that is being, listening and hearing is never repetition ’;"," pochopil                                                                         "
"opens","open","Otevřou","otevřít","pf"," The door opens and in come MORRIS, DÉSIRÉE, HILARY and PHILIP."," Otevřou            "
"carry","carry","Nesou","nést","impf"," They carry packages and carrier bags with Manhattan store names on them."," Nesou          "
"lacked","lack","scházela","scházet","impf"," but he lacked will and ambition, the professional killer instinct which Zapp abundantly possessed."," scházela                 "
"depends","depend","Záleží","záležet","impf"," It depends ... ’"," Záleží    "
"stood","stand","Postavil","postavit","pf"," He stood up and shoved aside with his foot some of the dirty crockery littering the floor."," Postavil           "
"returned","return","Vrátil","vrátit","pf"," He returned to his bedroom and after a few minutes heard the sound of plainsong change abruptly into the driving beat of a current hit by the Jackson Five."," Vrátil                     "
"sat","sit","Zasedali","zasedat","impf"," They gathered round the tables or perched at the bar, the women balancing their huge beehive wigs, towering like cumulus cloud above their stocky, broad-shouldered escorts who sat stiffly, calloused horny hands sticking out of their sharp new suits, ordering round after round of daiquiris, whisky-sours, White Ladies, Orange Blossoms, and special inventions of Harold, the prize-winning barman – Mushroom Cloud, Supercharger, Fireball and Rummidge Dew ..."," Zasedali                                                                        "
"sat","sit","Usadili","usadit","pf"," They sat in a corner of the room drinking Bloody Marys and giving audience to a neck-craning circle of entranced faculty and their wives."," Usadili                     "
"wants","want","Chce","chtít","impf"," He wants to marry you? ’"," Chce     "
"coming","come","Přijdeš","přijít","pf"," You ’ re coming to the vigil? ’"," Přijdeš    "
"ate","eat","Jedli","jíst","impf"," They ate at the kitchen table."," Jedli    "
"suits","suit","Sluší","slušet","impf"," It suits you."," Sluší   "
"assured","assure","Ujistila","ujistit","pf"," I assured him I was married to the World Champion, but no, he said, this was a game you won by humiliating yourself."," Ujistila                             "
"Come","come","Pojď","jít","impf"," Come on, Hilary, we both need some loving. ’"," Pojď         "
"began","begin","Začal","začít","pf"," He began to eat better, sleep better."," Začal      "
"heard","hear","Slyšel","slyšet","impf"," He heard himself going on like this for, it seemed, several hours, as if he were answering a formal accusation in court."," Slyšel                   "
"understood","understand","Pochopila","pochopit","pf"," It was apparent that Boon was living in Swallow ’ s apartment, which I must say surprised me because I always understood from Swallow that he couldn ’ t stand the guy."," Pochopila                         "
"hope","hope","Doufám","doufat","impf"," I hope you ’ re not going to turn into one of these violence snobs, who think that nothing ’ s important unless people are getting killed."," Doufám                   "
"believe","believe","Myslím","myslet","impf"," What is called a ‘ second honeymoon ’, I believe – a rather horribly coy phrase but not such a bad idea."," Myslím                      "
"remember","remember","Pamatuješ","pamatovat","impf"," D ’ you remember what fun we had in that scruffy little apartment in Esseph?"," Pamatuješ            "
"took","take","Zavedla","zavést","pf"," I took him into the front room for a quick sherry, but it was like an iceberg – I don ’ t bother to light a fire in there now you ’ re away – so I had to take him into the dining-room, where the children were just beginning a fight because they were hungry for their dinner."," Zavedla                                              "
"take","take","Zavedla","zavést","pf"," I took him into the front room for a quick sherry, but it was like an iceberg – I don ’ t bother to light a fire in there now you ’ re away – so I had to take him into the dining-room, where the children were just beginning a fight because they were hungry for their dinner."," Zavedla                                              "
"said","say","Řekla","říci","pf"," I asked him if he would mind finishing his drink while I served the children their meal, hoping this would be a hint to him to leave promptly, but he said no, he didn ’ t mind and I should eat too, and he took off his hat and coat and sat down to watch us."," Řekla                                                          "
"followed","follow","Sledoval","sledovat","impf"," His eyes followed every movement from dish to plate to mouth."," Sledoval             "
"hear","hear","Slyšel","slyšet","impf"," He could hear Masters galloping up the staircase that spiralled round the shaft of the paternoster."," Slyšel          "
"fell","fall","Dopadl","dopadnout","pf"," It fell on the floor at her feet, opening, as it happened, on the centrefold of Miss January, tilting her ass invitingly at the camera."," Dopadl                    "
"consider","consider","Uvažme","uvážit","pf"," Let ’ s consider the options."," Uvažme     "
"pulled","pull","Vytáhl","vytáhnout","pf"," He pulled out of a cupboard a large can of corn-oil and tossed it triumphantly in the air."," Vytáhl             "
"pressed","press","Přitiskla","přitisknout","pf"," Her back felt straight and supple against his scholar ’ s stoop, her bottom was pressed firmly and blissfully against his thin shanks, her hair was thrown back and cascaded down his chest."," Přitiskla                                "
"winked","wink","Mrkl","mrknout","pf"," He winked at Matthew, open-mouthed over his bowl of cornflakes."," Mrkl             "
"hope","hope","Doufám","doufat","impf"," I hope you ’ ll enjoy your stay in Rummidge."," Doufám         "
"placed","place","Postavil","postavit","pf"," He moved up behind her, and placed his hands on the back of her neck."," Postavil          "
"pointed","point","Ukázal","ukázat","pf"," He pointed out the armchair in which his mother had suffered her fatal seizure and, while bouncing on the mattress to demonstrate its resilience, contrived at the same time to reflect with a mournful sigh that it was scarcely a month since his beloved parent had passed to her reward from this very bed."," Ukázal                                            "
"demonstrate","demonstrate","Ukázal","ukázat","pf"," He pointed out the armchair in which his mother had suffered her fatal seizure and, while bouncing on the mattress to demonstrate its resilience, contrived at the same time to reflect with a mournful sigh that it was scarcely a month since his beloved parent had passed to her reward from this very bed."," Ukázal                                            "
"think","think","Nemyslíte","myslet","impf"," I hope you don ’ t think I ’ ve evaded your question. ’"," Nemyslíte             "
"found","find","Našel","najít","pf"," He found a vacant space in the car park behind Dealer, driving in beside Luke Hogan, just arrived in his big green Thunderbird."," Našel                      "
"Imagine","imagine","Představme","představit","pf"," Imagine, if you will, that each of these two professors of English Literature ( both, as it happens, aged forty ) is connected to his native land, place of employment and domestic hearth by an infinitely elastic umbilical cord of emotions, attitudes and values – a cord which stretches and stretches almost to the point of invisibility, but never quite to breaking-point, as he hurtles through the air at 600 miles per hour."," Představme                                                                   "
"leaped","leap","Vyskočil","vyskočit","pf"," He leaped out of the bath and grabbed a towel."," Vyskočil      "
"leave","leave","Necháme","nechat","pf"," We leave it to you."," Necháme    "
"Thank","thank","Děkuji","děkovat","impf"," Thank you. ’"," Děkuji   "
"shut","shut","Zavřela","zavřít","pf"," She shut the front door, and took off her jacket."," Zavřela       "
"sat","sit","Posadil","posadit","pf"," He sat down at the desk and opened the drawers."," Posadil         "
"sitting","sit","Seděla","sedět","impf"," Hilary was sitting at the dressing-table in her slip, brushing her hair."," Seděla          "
"Stretched","stretch","Natáhl","natáhnout","pf"," Stretched out on the penultimate resting place of Mrs O ’ Shea Sr., he ran an expert eye over Miss January ’ s boobs and settled down to read a photo-feature on the latest sports cars, including the Lotus Europa which he had just ordered."," Natáhl                                    "
"Allow","allow","Dovolte","dovolit","pf"," Allow me to congratulate you. ’"," Dovolte      "
"do","do","Nedělejte","dělat","impf"," Don ’ t do it."," Nedělejte  "
"stay","stay","Zůstanu","zůstat","pf"," I ’ ll stay. ’"," Zůstanu    "
"pulled","pull","Přitáhl","přitáhnout","pf"," He pulled her down on to the bed."," Přitáhl    "
"thinking","think","Myslel","myslet","impf"," He was thinking that it was the first time they had touched one another."," Myslel        "
"mean","mean","Myslím","myslet","impf"," Swallow, I mean."," Myslím  "
"Overcome","overcome","Překonává","překonávat","impf"," Overcome the fear of loving. ’"," Překonává    "
"remember","remember","Nevzpomínáš","vzpomínat","impf"," Do you remember, Désirée, any exceptionally heavy bump in the road, driving somewhere four or five years ago?"," Nevzpomínáš               "
"towed","tow","Táhl","táhnout","impf"," He towed behind him a delectable blonde in pink party pyjamas."," Táhl         "
"hate","hate","Nenávidíš","nenávidět","impf"," OK, so you hate my guts, but don ’ t break my heart."," Nenávidíš          "
