"sitting","sit","seděl","sedět","impf"," And as they chatted, Johnny was sitting at Charlotte 's desk and smiling."," Johnny seděl na Charlottině stole a usmíval se."
"smiled","smile","usmála","usmát","pf"," And from the doorway, Alice smiled at him."," Alice se na něj ode dveří usmála."
"enjoy","enjoy","těšilo","těšit","impf"," It was as though he wanted to drink her in, and just enjoy watching her."," Hltal dívku pohledem a těšilo ho, že ji může pozorovat."
"watching","watch","pozorovat","pozorovat","impf"," It was as though he wanted to drink her in, and just enjoy watching her."," Hltal dívku pohledem a těšilo ho, že ji může pozorovat."
"moved","move","nepřestěhovala","přestěhovat","pf"," She had n't moved or changed or given away anything."," Nic odtamtud nepřestěhovala ani nevyhodila."
"went","go","chodila","chodit","impf"," She seldom went in anymore, although she had in the first few weeks, she just liked knowing it was there, like a part of him."," Málokdy teď chodila dovnitř, to dělala hlavně v prvních týdnech, ale vědomí, že je tam všechno při starém, ji uklidňovalo."
"went","go","dělala","dělat","impf"," She seldom went in anymore, although she had in the first few weeks, she just liked knowing it was there, like a part of him."," Málokdy teď chodila dovnitř, to dělala hlavně v prvních týdnech, ale vědomí, že je tam všechno při starém, ji uklidňovalo."
"see","see","přijdu","přijít","pf"," I 'll see you in the morning, Mom. """," Ráno za tebou přijdu. """
"asked","ask","zeptala","zeptat","pf"," "" Where have you been? "" she asked as though he 'd been out on a date and missed his curfew."," "" Kdes byl? "" zeptala se ho, jako by se vrátil z rande, kam odešel i přes výslovný zákaz rodičů."
"forgot","forget","zapomínala","zapomínat","impf"," She forgot sometimes that she no longer had to worry about him."," Občas zapomínala, že už se o něj nemusí bát."
"worry","worry","bát","bát","impf"," She forgot sometimes that she no longer had to worry about him."," Občas zapomínala, že už se o něj nemusí bát."
"took","take","Vzal","vzít","pf"," He took her to a real cute place."," Vzal ji do senzační restaurace."
"died","die","zemřel","zemřít","pf"," She had never had a dream like this since he died."," Než zemřel, nikdy se jí nic podobného nezdálo."
"want","want","nechci","chtít","impf"," Right now, I do n't want you to worry about anything. """," Zatím nechci, aby sis zbytečně dělala starosti. """
"do","do","dělala","dělat","impf"," Right now, I do n't want you to worry about anything. """," Zatím nechci, aby sis zbytečně dělala starosti. """
"speaking","speak","Mluvil","mluvit","impf"," He was speaking cryptically, and she was confused."," Mluvil v hádankách a Alice se cítila zmateně."
"strolling","stroll","procházeli","procházet","impf"," But they were still strolling along, and he looked as real as he ever had."," Pořád se spolu procházeli a Johnny vypadal docela skutečně."
"waiting","wait","čekal","čekat","impf"," Jim had already abandoned the table, without waiting for the pumpkin pie or the whipped cream she had made for it."," Jim se mezitím zvedl od stolu, aniž čekal na dýňový koláč se šlehačkou, který Alice připravila jako zákusek."
"made","make","připravila","připravit","pf"," Jim had already abandoned the table, without waiting for the pumpkin pie or the whipped cream she had made for it."," Jim se mezitím zvedl od stolu, aniž čekal na dýňový koláč se šlehačkou, který Alice připravila jako zákusek."
"sat","sit","Seděla","sedět","impf"," She sat bolt upright in bed and stared at him."," Seděla v posteli rovně jako svíčka a zírala na něj."
"stared","stare","zírala","zírat","impf"," She sat bolt upright in bed and stared at him."," Seděla v posteli rovně jako svíčka a zírala na něj."
"telling","tell","říct","říci","pf"," "" Are you telling me I 'm really seeing you, and this is n't some crazy drug they gave me in my IV that 's making me hallucinate? """," "" Chceš říct, že tě opravdu vidím, a nemůže za to žádná droga, kterou mi píchli v kapačce? """
"seeing","see","vidím","vidět","impf"," "" Are you telling me I 'm really seeing you, and this is n't some crazy drug they gave me in my IV that 's making me hallucinate? """," "" Chceš říct, že tě opravdu vidím, a nemůže za to žádná droga, kterou mi píchli v kapačce? """
"thought","think","mít","mít","impf"," They had thought about having a fourth child once upon a time, but after Bobby 's accident, they had decided they could n't."," Kdysi chtěli mít ještě čtvrté dítě, ale po Bobbyho nehodě už o něm přestali uvažovat."
"thought","think","uvažovat","uvažovat","impf"," They had thought about having a fourth child once upon a time, but after Bobby 's accident, they had decided they could n't."," Kdysi chtěli mít ještě čtvrté dítě, ale po Bobbyho nehodě už o něm přestali uvažovat."
"held","hold","držela","držet","impf"," And as she held the box in her hand, it was as though she heard Johnny 's voice in her head, telling her to use it."," Teď však, když držela krabičku v ruce, měla pocit, jako by ji Johnny vybízel, ať test použije."
"held","hold","měla","mít","impf"," And as she held the box in her hand, it was as though she heard Johnny 's voice in her head, telling her to use it."," Teď však, když držela krabičku v ruce, měla pocit, jako by ji Johnny vybízel, ať test použije."
"use","use","použije","použít","pf"," And as she held the box in her hand, it was as though she heard Johnny 's voice in her head, telling her to use it."," Teď však, když držela krabičku v ruce, měla pocit, jako by ji Johnny vybízel, ať test použije."
"asked","ask","zeptal","zeptat","pf"," He told her what was happening, and asked her if she could come and stay with the kids until he got home."," Vysvětlil jí, co se stalo, a zeptal se, jestli by mohla přijet a pohlídat děti, než se sám vrátí."
"come","come","přijet","přijet","pf"," He told her what was happening, and asked her if she could come and stay with the kids until he got home."," Vysvětlil jí, co se stalo, a zeptal se, jestli by mohla přijet a pohlídat děti, než se sám vrátí."
"got","get","přijet","přijet","pf"," He told her what was happening, and asked her if she could come and stay with the kids until he got home."," Vysvětlil jí, co se stalo, a zeptal se, jestli by mohla přijet a pohlídat děti, než se sám vrátí."
"worry","worry","nebojte","bát","impf"," Do n't worry about the kids. Becky can stay with mine here."," O děti se nebojte."
"worried","worry","bojím","bát","impf"," I 've been worried about her for a long time. """," Už dlouho se o ni bojím. """
"saying","say","mluvit","mluvit","impf"," She knew it was her stomach again, and she hated the thought that she might be getting another ulcer. But she had no intention of saying that and ruining Christmas for him, or the others."," Bála se, že se jí opět ozývají vředy, ale nechtěla mluvit o chorobě a kazit tak rodině Vánoce."
"promised","promise","slíbila","slíbit","pf"," "" I will if it still bothers me, "" she promised."," "" Jestli mi nebude dobře, půjdu, "" slíbila."
"talking","talk","mluvit","mluvit","impf"," "" It 's not easy talking to you, "" Jim said, not suffering from a hangover for the first time in years. He had n't had a drink in nearly two days."," "" Není snadné s tebou mluvit, "" přiznal Jim, který poprvé po několika letech netrpěl po ránu kocovinou."
"said","say","mluvit","mluvit","impf"," "" It 's not easy talking to you, "" Jim said, not suffering from a hangover for the first time in years. He had n't had a drink in nearly two days."," "" Není snadné s tebou mluvit, "" přiznal Jim, který poprvé po několika letech netrpěl po ránu kocovinou."
"suffering","suffer","netrpěl","trpět","impf"," "" It 's not easy talking to you, "" Jim said, not suffering from a hangover for the first time in years. He had n't had a drink in nearly two days."," "" Není snadné s tebou mluvit, "" přiznal Jim, který poprvé po několika letech netrpěl po ránu kocovinou."
"answer","answer","odpovědět","odpovědět","pf"," "" Why do n't you answer, or at least try to?"," "" Co kdyby ses pokusil odpovědět?"
"wanted","want","chtěl","chtít","impf"," Do n't you think you could talk, if you wanted to?"," Možná bys to dokázal, kdybys chtěl."
"bet","bet","Vsadím","vsadit","pf"," I 'll bet you could. """," Vsadím se, že ano. """
"wishing","wish","Přál","přát","impf"," He was wishing the child to talk to him, but there was not a sound from him."," Přál si, aby syn promluvil, ale ten nevydal ani hlásku."
"talk","talk","promluvil","promluvit","pf"," He was wishing the child to talk to him, but there was not a sound from him."," Přál si, aby syn promluvil, ale ten nevydal ani hlásku."
"going","go","jde","jít","impf"," "" She 's going out with Gavin, the guy from L.A., on Friday night."," "" V pátek večer jde na schůzku s Gavinem, tím chlápkem z Los Angeles."
"needs","need","Potřebuje","potřebovat","impf"," She needs someone in her life."," Potřebuje společnost."
"nodded","nod","přikývl","přikývnout","pf"," Johnny nodded, looking pensive."," Johnny zadumaně přikývl."
"pondered","ponder","přemítal","přemítat","impf"," Jim pondered the meaning of his words for a moment, and then nodded agreement."," Jim chvíli přemítal nad smyslem jeho slov a pak souhlasně přikývl."
"nodded","nod","přikývl","přikývnout","pf"," Jim pondered the meaning of his words for a moment, and then nodded agreement."," Jim chvíli přemítal nad smyslem jeho slov a pak souhlasně přikývl."
"vanished","vanish","zmizelo","zmizet","pf"," It was as though the last five painfully silent years had vanished in a single moment."," Zdálo se mu, jako by pět posledních mučivých let zmizelo mávnutím kouzelného proutku."
"held","hold","Mám","mít","impf"," "" I love you, Dad, "" Bobby whispered as his father held him."," "" Mám tě rád, tati, "" zašeptal mu Bobby v náručí."
"whispered","whisper","zašeptal","zašeptat","pf"," "" I love you, Dad, "" Bobby whispered as his father held him."," "" Mám tě rád, tati, "" zašeptal mu Bobby v náručí."
"came","come","dorazil","dorazit","pf"," The foursome had a good time together, and Johnny was in good spirits when he came home that night, and described the entire evening to his mother."," Dobře se bavili, a když Johnny dorazil večer domů a celý večer popisoval své matce, zdálo se, že má velmi dobrou náladu."
"described","describe","popisoval","popisovat","impf"," The foursome had a good time together, and Johnny was in good spirits when he came home that night, and described the entire evening to his mother."," Dobře se bavili, a když Johnny dorazil večer domů a celý večer popisoval své matce, zdálo se, že má velmi dobrou náladu."
"think","think","myslím","myslet","impf"," "" I still think you ought to take the night off when they go out, "" she chided him, and then asked him if he was going trick-or-treating with Bobby."," "" Pořád si myslím, že bys tam neměl okounět, "" hubovala ho Alice a pak ho požádala, jestli by šel s Bobbym o Halloweenu koledovat."
"think","think","neměl","mít","impf"," "" I still think you ought to take the night off when they go out, "" she chided him, and then asked him if he was going trick-or-treating with Bobby."," "" Pořád si myslím, že bys tam neměl okounět, "" hubovala ho Alice a pak ho požádala, jestli by šel s Bobbym o Halloweenu koledovat."
"asked","ask","požádala","požádat","pf"," "" I still think you ought to take the night off when they go out, "" she chided him, and then asked him if he was going trick-or-treating with Bobby."," "" Pořád si myslím, že bys tam neměl okounět, "" hubovala ho Alice a pak ho požádala, jestli by šel s Bobbym o Halloweenu koledovat."
"go","go","šel","jít","impf"," "" I still think you ought to take the night off when they go out, "" she chided him, and then asked him if he was going trick-or-treating with Bobby."," "" Pořád si myslím, že bys tam neměl okounět, "" hubovala ho Alice a pak ho požádala, jestli by šel s Bobbym o Halloweenu koledovat."
"going","go","šel","jít","impf"," "" I still think you ought to take the night off when they go out, "" she chided him, and then asked him if he was going trick-or-treating with Bobby."," "" Pořád si myslím, že bys tam neměl okounět, "" hubovala ho Alice a pak ho požádala, jestli by šel s Bobbym o Halloweenu koledovat."
"sat","sit","seděli","sedět","impf"," They all sat and cried together for a long time, and finally Alice went up to Bobby 's room."," Dlouho spolu všichni seděli a plakali a nakonec Alice zamířila nahoru do Bobbyho pokoje."
"cried","cry","plakali","plakat","impf"," They all sat and cried together for a long time, and finally Alice went up to Bobby 's room."," Dlouho spolu všichni seděli a plakali a nakonec Alice zamířila nahoru do Bobbyho pokoje."
"driving","drive","Řídil","řídit","impf"," He was driving the Mercedes his father had bought him when he left for UCLA two years before."," Řídil mercedes, který mu otec koupil před dvěma lety k zahájení univerzitního studia."
"bought","buy","koupil","koupit","pf"," He was driving the Mercedes his father had bought him when he left for UCLA two years before."," Řídil mercedes, který mu otec koupil před dvěma lety k zahájení univerzitního studia."
"getting","get","dosáhl","dosáhnout","pf"," He had told her that night that he was majoring in economics, and he was thinking about going to graduate school and getting an M.B.A. one day."," Při večeři se zmínil, že si za hlavní obor zvolil ekonomiku a do budoucna by rád by dosáhl akademického titulu."
"said","say","pověděla","povědět","pf"," And she had said she was going to try for a scholarship again in the spring, and hoped she could go to college in the fall."," Becky mu pověděla, že chce na jaře znovu požádat o stipendium a doufá, že na podzim půjde studovat na fakultu."
"hoped","hope","doufá","doufat","impf"," And she had said she was going to try for a scholarship again in the spring, and hoped she could go to college in the fall."," Becky mu pověděla, že chce na jaře znovu požádat o stipendium a doufá, že na podzim půjde studovat na fakultu."
"going","go","půjde","jít","impf"," And she had said she was going to try for a scholarship again in the spring, and hoped she could go to college in the fall."," Becky mu pověděla, že chce na jaře znovu požádat o stipendium a doufá, že na podzim půjde studovat na fakultu."
"go","go","půjde","jít","impf"," And she had said she was going to try for a scholarship again in the spring, and hoped she could go to college in the fall."," Becky mu pověděla, že chce na jaře znovu požádat o stipendium a doufá, že na podzim půjde studovat na fakultu."
"helping","help","pomáhat","pomáhat","impf"," But in the meantime, she was happy working at the drugstore, and helping her mom with the other kids."," Zatím je ovšem šťastná, že má práci v lékárně a může pomáhat matce s ostatními dětmi."
"spend","spend","strávit","strávit","pf"," And he had a lot more time to spend with them, without school or work, or any obvious obligations."," Navíc se nemusel učit, chodit do školy ani do zaměstnání, a tudíž mu zbývalo mnohem víc času, který s nimi mohl strávit."
"asked","ask","zeptala","zeptat","pf"," "" Are you okay? "" she asked breathlessly, and the small child nodded, as Johnny never took his eyes from him."," "" Stalo se něco? "" zeptala se se zatajeným dechem a chlapec přikývl."
"nodded","nod","přikývl","přikývnout","pf"," "" Are you okay? "" she asked breathlessly, and the small child nodded, as Johnny never took his eyes from him."," "" Stalo se něco? "" zeptala se se zatajeným dechem a chlapec přikývl."
"see","see","viděl","vidět","impf"," It had never been absolutely clear to him what he had come for, but as things unfolded, it was easy to see all the good he 'd been doing."," Nikdy mu nebylo zcela jasné, proč se vrátil, ale když se ohlédl do minulosti, snadno viděl všechno dobré, co udělal."
"come","come","udělal","udělat","pf"," It had never been absolutely clear to him what he had come for, but as things unfolded, it was easy to see all the good he 'd been doing."," Nikdy mu nebylo zcela jasné, proč se vrátil, ale když se ohlédl do minulosti, snadno viděl všechno dobré, co udělal."
"doing","do","udělal","udělat","pf"," It had never been absolutely clear to him what he had come for, but as things unfolded, it was easy to see all the good he 'd been doing."," Nikdy mu nebylo zcela jasné, proč se vrátil, ale když se ohlédl do minulosti, snadno viděl všechno dobré, co udělal."
"sense","sense","cítil","cítit","impf"," But he could sense what was needed day by day."," Přesto cítil, jak má den za dnem pokračovat."
"rush","rush","Nepospíchej","pospíchat","impf"," "" Well, do n't rush anything, "" she said with a grin, and he laughed at her."," "" Nepospíchej, "" naléhala na něj."
"promise","promise","Slibuju","slibovat","impf"," I promise. """," "" Slibuju. """
"see","see","navštívil","navštívit","pf"," And that afternoon he went to see Becky."," Odpoledne navštívil Becky."
"opened","open","otevřela","otevřít","pf"," Every now and then she opened them, and smiled at Bobby and Johnny and Charlie."," Tu a tam je otevřela a s úsměvem se zadívala na Bobbyho, Johnnyho a Charlii."
"drinking","drink","pil","pít","impf"," And Jim lay on the couch, drinking all night until he passed out."," Jim polehával na pohovce a pil do bezvědomí."
"cried","cry","plakala","plakat","impf"," Charlotte cried constantly, as they all did. She did n't want to leave the house, and had missed the entire month 's baseball games."," Charlotte bez ustání plakala, odmítala vycházet z domu a za poslední měsíc vynechala všechny zápasy."
"leave","leave","vynechala","vynechat","pf"," Charlotte cried constantly, as they all did. She did n't want to leave the house, and had missed the entire month 's baseball games."," Charlotte bez ustání plakala, odmítala vycházet z domu a za poslední měsíc vynechala všechny zápasy."
"missed","miss","vynechala","vynechat","pf"," Charlotte cried constantly, as they all did. She did n't want to leave the house, and had missed the entire month 's baseball games."," Charlotte bez ustání plakala, odmítala vycházet z domu a za poslední měsíc vynechala všechny zápasy."
"withdrawn","withdraw","stáhl","stáhnout","pf"," Bobby had n't been this withdrawn since he nearly drowned. They were all in extreme pain."," Bobby se stáhl do sebe stejně jako tenkrát po nehodě, kdy skoro utonul."
"smiled","smile","usmála","usmát","pf"," Watching them from the window, Alice smiled to see all of her children standing under the basketball hoop together."," Alice stála za oknem a při pohledu na všechny své děti stojící pod basketbalovým košem se usmála."
"see","see","vidí","vidět","impf"," She knew it might be the last time she 'd ever see that."," Tušila, že je takhle vidí možná naposledy."
"said","say","říct","říci","pf"," And she was still feeling the warmth of seeing them when Jim walked in half an hour later. He said he had something important to tell her."," Asi za půl hodiny vešel Jim a už ode dveří hlásil, že jí musí něco důležitého říct."
"tell","tell","říct","říci","pf"," And she was still feeling the warmth of seeing them when Jim walked in half an hour later. He said he had something important to tell her."," Asi za půl hodiny vešel Jim a už ode dveří hlásil, že jí musí něco důležitého říct."
"started","start","začali","začít","pf"," Bobby was quietly standing next to him, as the Adams boys started shooting baskets."," Hoši právě začali házet na koš."
"said","say","odpověděla","odpovědět","pf"," "" Not so great, I guess, "" Alice said about her husband."," "" Nevede se mu moc dobře, "" odpověděla Alice."
"seemed","seem","zdál","zdát","impf"," "" He seemed better for a while, but the past few days have n't been terrific. """," "" Už se mi zdál lepší, ale posledních pár dní se zase chová děsně. """
"think","think","Myslím","myslet","impf"," "" I think when the time comes, we 'll both know. """," "" Myslím, že až přijde čas, poznáme to oba. """
"comes","come","přijde","přijít","pf"," "" I think when the time comes, we 'll both know. """," "" Myslím, že až přijde čas, poznáme to oba. """
"stopped","stop","přestal","přestat","pf"," Jim had stopped drinking after years of alcoholism, he and Charlotte had bonded as never before, he was an integral part now of her athletic activities, and went to every game he could get to."," Jim přestal po letech alkoholismu pít, sblížil se s vlastní dcerou a začal pevně patřit do jejího sportovního světa."
"went","go","začal","začít","pf"," Jim had stopped drinking after years of alcoholism, he and Charlotte had bonded as never before, he was an integral part now of her athletic activities, and went to every game he could get to."," Jim přestal po letech alkoholismu pít, sblížil se s vlastní dcerou a začal pevně patřit do jejího sportovního světa."
"talking","talk","mluvil","mluvit","impf"," And Bobby was talking, even if only in secret."," A Bobby mluvil, i když zatím jen tajně."
"think","think","mám","mít","impf"," "" I think I still have some fine-tuning to do here. """," "" Asi tu mám pořád co dolaďovat, "" pokrčil Johnny rameny."
"asked","ask","zeptala","zeptat","pf"," "" And will you just vanish into thin air then? "" she asked him with a look of panic."," "" Potom se jen tak rozplyneš ve vzduchu? "" zeptala se smutně."
"told","tell","řekl","říci","pf"," "" I told you, Mom, "" he said, looking far beyond his years suddenly, "" I wo n't do that to you."," "" Už jsem ti řekl, mami, "" prohlásil a náhle opět vypadal mnohem starší, než ve skutečnosti byl, "" že to bych ti neudělal."
"said","say","řekl","říci","pf"," "" I told you, Mom, "" he said, looking far beyond his years suddenly, "" I wo n't do that to you."," "" Už jsem ti řekl, mami, "" prohlásil a náhle opět vypadal mnohem starší, než ve skutečnosti byl, "" že to bych ti neudělal."
"said","say","prohlásil","prohlásit","pf"," "" I told you, Mom, "" he said, looking far beyond his years suddenly, "" I wo n't do that to you."," "" Už jsem ti řekl, mami, "" prohlásil a náhle opět vypadal mnohem starší, než ve skutečnosti byl, "" že to bych ti neudělal."
"do","do","neudělal","udělat","pf"," "" I told you, Mom, "" he said, looking far beyond his years suddenly, "" I wo n't do that to you."," "" Už jsem ti řekl, mami, "" prohlásil a náhle opět vypadal mnohem starší, než ve skutečnosti byl, "" že to bych ti neudělal."
"expect","expect","nečekají","čekat","impf"," They would n't expect it of me. """," Ani oni to ode mě nečekají. """
"sent","send","Poslali","poslat","pf"," He had been sent to heal, not to hurt."," Poslali ho sem, aby rány vyléčil, ne způsobil nové."
"heal","heal","vyléčil","vyléčit","pf"," He had been sent to heal, not to hurt."," Poslali ho sem, aby rány vyléčil, ne způsobil nové."
"seen","see","viděli","vidět","impf"," They had all seen how much weight she had lost, but no one said anything."," Všichni viděli, jak paní Petersonová v poslední době zhubla, ale nezmiňovali se o tom."
"lost","lose","zhubla","zhubnout","pf"," They had all seen how much weight she had lost, but no one said anything."," Všichni viděli, jak paní Petersonová v poslední době zhubla, ale nezmiňovali se o tom."
"found","find","našla","najít","pf"," Pam found her there, and hugged her tight."," Když ji tam Pam našla, sedla si k ní a pevně ji objala."
"hugged","hug","objala","obejmout","pf"," Pam found her there, and hugged her tight."," Když ji tam Pam našla, sedla si k ní a pevně ji objala."
"play","play","Nehraj","hrát","impf"," "" Do n't play with that, "" Alice said, looking distracted, as Pam stared at her."," "" Nehraj si s tím, "" sykla tiše a Pam si ji podezíravě změřila."
"talking","talk","mluví","mluvit","impf"," She had no idea what Alice was talking about."," Neměla tušení, o čem to Alice mluví."
"realize","realize","neuvědomil","uvědomit","pf"," I did n't realize how late it was, "" he said awkwardly."," Vůbec jsem si neuvědomil, že je tak pozdě, "" poznamenal neobratně."
"left","leave","odešel","odejít","pf"," "" I just left the office."," "" Před chvílí jsem odešel z kanceláře."
"called","call","volala","volat","impf"," "" I called you over an hour ago, "" she said, with eyes filled with accusation."," "" Před hodinou jsem ti volala, "" oznámila mu a vyčítavě na něj pohlédla."
"ordered","order","objednal","objednat","pf"," "" I already ordered one, "" he smiled at his mother, "" but thanks anyway. """," "" Už jsem ji objednal, "" usmál se, "" ale stejně díky. """
"did","do","zavinila","zavinit","pf"," Charlotte knew why, it was because of Johnny 's death of course, but it just did n't seem normal or healthy."," Charlotte věděla, proč se matka chová tak divně - samozřejmě to zavinila Johnnyho smrt - ale připadalo jí to nebezpečné."
"noticed","notice","postřehl","postřehnout","pf"," Even her father had noticed, but he never said anything to Alice about it."," Dokonce i otec něco postřehl, ale Alici se o tom nezmínil."
"told","tell","řekl","říci","pf"," He had told Charlotte she always talked to herself now when she was alone in their bedroom."," Charlottě řekl, že když je matka sama v ložnici, nahlas si pro sebe povídá."
"told","tell","povídá","povídat","impf"," He had told Charlotte she always talked to herself now when she was alone in their bedroom."," Charlottě řekl, že když je matka sama v ložnici, nahlas si pro sebe povídá."
"planning","plan","chystala","chystat","impf"," Pam was bringing Gavin too. He was planning to take a week off and spend the holidays with her and the children."," Pam se chystala, že s sebou přivede i Gavina, který si chtěl vzít týden volna a strávit svátky s ní i s dětmi."
"bringing","bring","přivede","přivést","pf"," Pam was bringing Gavin too. He was planning to take a week off and spend the holidays with her and the children."," Pam se chystala, že s sebou přivede i Gavina, který si chtěl vzít týden volna a strávit svátky s ní i s dětmi."
"take","take","vzít","vzít","pf"," Pam was bringing Gavin too. He was planning to take a week off and spend the holidays with her and the children."," Pam se chystala, že s sebou přivede i Gavina, který si chtěl vzít týden volna a strávit svátky s ní i s dětmi."
"spend","spend","strávit","strávit","pf"," Pam was bringing Gavin too. He was planning to take a week off and spend the holidays with her and the children."," Pam se chystala, že s sebou přivede i Gavina, který si chtěl vzít týden volna a strávit svátky s ní i s dětmi."
"appeared","appear","objevili","objevit","pf"," And when they actually appeared on Christmas Eve, everyone was in high spirits."," Když se na Štědrý den opravdu objevili, všichni měli skvělou náladu."
"made","make","vyrobila","vyrobit","pf"," Alice had made homemade eggnog for them, with alcohol in theirs, and none in Jim 's."," Alice vyrobila domácí vaječný koňak a pro manžela odlila trochu stranou bez alkoholu."
"bragging","brag","chlubil","chlubit","impf"," He and Gavin hit it off immediately, and within minutes, Jim was bragging about Charlotte just the way he once had about Johnny."," Okamžitě se s Gavinem spřátelil a za několik minut se chlubil svou dcerou stejně jako kdysi Johnnym."
"left","leave","nechal","nechat","pf"," He got up to get himself another beer, and left her sitting there."," Vstal, aby si došel pro další pivo, a nechal ji tam sedět."
"sitting","sit","sedět","sedět","impf"," He got up to get himself another beer, and left her sitting there."," Vstal, aby si došel pro další pivo, a nechal ji tam sedět."
"talking","talk","mluvíš","mluvit","impf"," "" Who were you talking to? "" he asked, looking straight at her."," "" S kým to tu mluvíš? "" zeptal se a zpříma se na ni podíval."
"asked","ask","zeptal","zeptat","pf"," "" Who were you talking to? "" he asked, looking straight at her."," "" S kým to tu mluvíš? "" zeptal se a zpříma se na ni podíval."
"looking","look","podíval","podívat","pf"," "" Who were you talking to? "" he asked, looking straight at her."," "" S kým to tu mluvíš? "" zeptal se a zpříma se na ni podíval."
"kiss","kiss","políbil","políbit","pf"," And Johnny stopped to kiss his mother, but Jim could n't see that."," Johnny se zastavil a políbil matku, ale Jim to neviděl."
"see","see","neviděl","vidět","impf"," And Johnny stopped to kiss his mother, but Jim could n't see that."," Johnny se zastavil a políbil matku, ale Jim to neviděl."
"start","start","začne","začít","pf"," The game does n't start until four o'clock, in the gym at her school."," "" Zápas začne nejdřív ve čtyři, ve školní tělocvičně."
"think","think","Myslím","myslet","impf"," I think it would mean a lot to her if you would be there. Johnny always went."," Myslím, že by pro ni hodně znamenalo, kdyby ses tam objevil."
"mean","mean","Myslím","myslet","impf"," I think it would mean a lot to her if you would be there. Johnny always went."," Myslím, že by pro ni hodně znamenalo, kdyby ses tam objevil."
"mean","mean","znamenalo","znamenat","impf"," I think it would mean a lot to her if you would be there. Johnny always went."," Myslím, že by pro ni hodně znamenalo, kdyby ses tam objevil."
"think","think","měl","mít","impf"," I think it 's important that you be there. """," Podle mě bys tam určitě měl zajít. """
"died","die","zemřel","zemřít","pf"," She had four brothers and sisters, and their life had pretty much fallen apart two years before, when her dad died."," Becky měla čtyři sourozence a před dvěma lety, kdy jí zemřel otec, se jim život obrátil vzhůru nohama."
"left","leave","Zanechal","zanechat","pf"," It left the family financially desperate and stunned."," Zanechal po sobě zoufalou rodinu téměř bez prostředků."
"needed","need","potřebovali","potřebovat","impf"," Becky had two jobs after school, and worked hard. They needed every penny she and her oldest brother could earn."," Becky si po škole našla dvě zaměstnání a tvrdě dřela, protože potřebovali každý pětník."
"do","do","udělat","udělat","pf"," "" We 're going to have to do something about your talking to yourself. Maybe you should go to ' Talking-to-your-self Anonymous, ' "" he teased."," "" Musíme s tou tvou samomluvou něco udělat."
"worried","worry","bála","bát","impf"," She was more worried about the kids."," Mnohem víc než o sebe se bála o děti."
"go","go","nechodil","chodit","impf"," And Bobby would n't go to school at all."," A Bobby do školy vůbec nechodil."
"wait","wait","počká","počkat","pf"," He locked himself in his room so he would n't have to go, and the principal of his school had said to wait another month and see how things went."," Zamykal se ve svém pokoji a ředitel školy se dal slyšet, že počká ještě další měsíc, a pak se uvidí."
